,user_id,moyenne_notes
26155,83723,8.052631578947368
26156,86285,8.196078431372548
26157,93755,8.710526315789474
26158,104892,7.157894736842105
26159,105123,7.147540983606557
26160,108466,7.464285714285714
26161,112492,7.7272727272727275
26162,126127,6.940298507462686
26163,127791,6.717948717948718
26164,137407,6.660377358490566
26165,150698,7.56
26166,161418,6.8311688311688314
26167,161484,7.810344827586207
26168,162945,7.027777777777778
26169,165397,7.173913043478261
26170,167825,7.326086956521739
26171,178625,7.363636363636363
26172,195518,7.288135593220339
26173,202919,7.214285714285714
26174,219136,7.861111111111111
26175,226884,5.890410958904109
26176,251915,6.615384615384615
26177,258043,6.32051282051282
26178,263608,7.538461538461538
26179,345477,6.372881355932203
26180,364615,7.013698630136986
26181,370552,6.987179487179487
26182,407931,5.666666666666667
26183,462239,10.0
26184,502548,7.029411764705882
26185,523692,8.066666666666666
26186,528958,8.133333333333333
26187,550534,6.63768115942029
26188,562910,6.855263157894737
26189,569102,8.102564102564102
26190,613627,7.037037037037037
26191,628875,6.421052631578948
26192,635927,6.833333333333333
26193,670504,7.166666666666667
26194,685450,7.852459016393443
26195,695160,7.311688311688312
26196,727760,7.835616438356165
26197,762490,9.571428571428571
26198,821947,8.520547945205479
26199,828478,8.169491525423728
26200,831431,7.245283018867925
26201,854030,8.243589743589743
26202,884628,7.3108108108108105
26203,917583,8.097222222222221
26204,918529,7.777777777777778
26205,1014540,6.385964912280702
26206,1016279,6.057971014492754
26207,1017287,7.105263157894737
26208,1017293,8.454545454545455
26209,1120174,7.3076923076923075
26210,1177676,6.1692307692307695
26211,1197064,7.25
26212,1223684,9.0
26213,1241374,7.314814814814815
26214,1249611,6.3924050632911396
26215,1260697,7.983333333333333
26216,1294851,7.216216216216216
26217,1299986,7.9743589743589745
26218,1335264,7.346153846153846
26219,1389654,6.088235294117647
26220,3286,6.296875
26221,3345,7.56
26222,3554,7.246753246753247
26223,3921,7.051282051282051
26224,5039,7.285714285714286
26225,13567,7.126760563380282
26226,16769,6.763888888888889
26227,18970,7.701298701298701
26228,24708,7.589743589743589
26229,33208,6.772151898734177
26230,33486,6.597402597402597
26231,42503,8.558441558441558
26232,43203,7.1875
26233,47411,7.846153846153846
26234,48841,
26235,53780,7.5394736842105265
26236,57388,7.518987341772152
26237,59311,7.948717948717949
26238,61160,7.4
26239,68330,7.455882352941177
26240,70524,6.860759493670886
26241,81143,7.026315789473684
26242,81517,7.961038961038961
26243,83880,8.151515151515152
26244,86155,7.12
26245,87953,7.28169014084507
26246,93479,6.443037974683544
26247,98606,8.193548387096774
26248,102865,6.513888888888889
26249,128764,8.210526315789474
26250,131817,7.545454545454546
26251,176372,8.32857142857143
26252,191209,7.0886075949367084
26253,191626,6.348484848484849
26254,212535,8.173333333333334
26255,224277,7.942028985507246
26256,231186,7.025316455696203
26257,247383,7.424657534246576
26258,248210,7.636363636363637
26259,298001,7.190476190476191
26260,318177,7.068965517241379
26261,318816,5.794520547945205
26262,319148,7.012987012987013
26263,354313,7.974683544303797
26264,364786,7.028169014084507
26265,394334,7.414285714285715
26266,405343,7.53125
26267,406089,8.531645569620252
26268,421520,8.315068493150685
26269,442093,8.15
26270,459048,7.75
26271,490396,7.483333333333333
26272,511144,8.061538461538461
26273,521550,7.890410958904109
26274,538543,7.855263157894737
26275,550103,9.172413793103448
26276,551427,6.7272727272727275
26277,557399,7.8059701492537314
26278,579391,7.769230769230769
26279,618744,6.291666666666667
26280,698261,7.2105263157894735
26281,705934,7.823529411764706
26282,711142,7.03030303030303
26283,715017,7.328767123287672
26284,749170,8.126582278481013
26285,752057,8.75
26286,763954,7.974683544303797
26287,776835,7.166666666666667
26288,794252,7.8125
26289,799142,7.5588235294117645
26290,805360,7.621212121212121
26291,874884,7.5064935064935066
26292,893701,7.9491525423728815
26293,906780,6.642857142857143
26294,986884,8.217391304347826
26295,991902,8.23076923076923
26296,1029481,7.620253164556962
26297,1094524,7.177215189873418
26298,1103130,7.909090909090909
26299,1161656,7.0
26300,1168668,6.188405797101449
26301,1210431,6.888888888888889
26302,1212728,8.207792207792208
26303,1227877,8.830769230769231
26304,1270574,7.396825396825397
26305,1275069,7.852941176470588
26306,1307426,8.553191489361701
26307,1354019,6.493150684931507
26308,1371480,7.318181818181818
26309,1476,7.2405063291139244
26310,1911,7.227848101265823
26311,6134,7.064102564102564
26312,6272,7.4375
26313,7713,7.722222222222222
26314,8484,6.857142857142857
26315,11551,6.8
26316,12731,6.0125
26317,21297,8.753246753246753
26318,22034,7.4935064935064934
26319,32769,9.114285714285714
26320,34216,7.68
26321,34272,9.0625
26322,36432,9.098039215686274
26323,37082,7.3375
26324,41066,5.315068493150685
26325,48411,7.957142857142857
26326,52645,6.85
26327,55138,8.65
26328,56271,8.090909090909092
26329,56679,7.076923076923077
26330,56912,7.3
26331,64115,6.884615384615385
26332,67770,7.708860759493671
26333,68197,8.356164383561644
26334,69742,6.784810126582278
26335,69824,7.025316455696203
26336,71152,7.369230769230769
26337,80978,7.987012987012987
26338,81467,6.653846153846154
26339,82412,7.975
26340,90068,6.805555555555555
26341,91008,6.922077922077922
26342,93390,9.18421052631579
26343,109702,7.2727272727272725
26344,113505,6.72
26345,115489,7.275
26346,121262,8.756410256410257
26347,126589,7.890909090909091
26348,160175,6.688888888888889
26349,199208,7.4125
26350,199844,5.8625
26351,213296,7.958333333333333
26352,229388,8.865384615384615
26353,251969,7.3625
26354,253361,8.366197183098592
26355,255292,7.902777777777778
26356,307838,6.966101694915254
26357,317767,6.342465753424658
26358,325590,7.774193548387097
26359,333898,7.767123287671233
26360,347555,8.93939393939394
26361,358587,8.013513513513514
26362,371682,8.376811594202898
26363,382062,8.042857142857143
26364,407136,8.116666666666667
26365,413885,8.333333333333334
26366,439488,5.945454545454545
26367,450394,7.4393939393939394
26368,462047,7.984615384615385
26369,473262,8.794871794871796
26370,477713,7.339285714285714
26371,565950,7.444444444444445
26372,608842,7.5
26373,617564,7.85
26374,617843,6.880597014925373
26375,688763,6.784810126582278
26376,753850,7.30379746835443
26377,761234,1.15
26378,829740,7.3625
26379,872433,6.935064935064935
26380,939276,6.971830985915493
26381,1056477,7.026315789473684
26382,1069638,7.44
26383,1078944,7.166666666666667
26384,1186334,7.385714285714286
26385,1189637,8.233766233766234
26386,1227930,8.666666666666666
26387,1290785,6.855072463768116
26388,1297254,7.6375
26389,1312015,6.338235294117647
26390,1324159,8.826086956521738
26391,1400844,5.425
26392,533,8.063291139240507
26393,844,6.442857142857143
26394,1014,7.0
26395,1534,7.597402597402597
26396,2104,7.395061728395062
26397,2762,8.368421052631579
26398,3665,8.173333333333334
26399,3716,7.066666666666666
26400,4182,7.320987654320987
26401,4599,7.742424242424242
26402,6522,8.012345679012345
26403,10196,7.5125
26404,13497,7.769230769230769
26405,22346,6.7125
26406,24497,7.623376623376624
26407,25305,7.777777777777778
26408,26565,7.338461538461538
26409,31408,7.655172413793103
26410,31845,7.013888888888889
26411,35519,6.7407407407407405
26412,35782,8.32
26413,46759,7.9113924050632916
26414,53005,6.653333333333333
26415,54210,8.116279069767442
26416,68671,7.925925925925926
26417,71481,7.518518518518518
26418,72902,8.363636363636363
26419,83892,8.28
26420,92493,7.859154929577465
26421,103711,7.542857142857143
26422,144790,7.577464788732394
26423,153507,8.25
26424,189007,6.797297297297297
26425,213312,7.170731707317073
26426,220904,9.272727272727273
26427,226577,7.740259740259741
26428,228891,7.506329113924051
26429,255359,8.147058823529411
26430,263451,8.461538461538462
26431,266677,7.52
26432,279413,7.619047619047619
26433,282745,8.466666666666667
26434,311916,6.128571428571429
26435,319529,8.32857142857143
26436,368301,7.083333333333333
26437,373754,6.846153846153846
26438,386534,7.705128205128205
26439,415600,7.792207792207792
26440,434058,7.9113924050632916
26441,444533,7.302631578947368
26442,447552,8.432098765432098
26443,462704,8.1875
26444,468769,6.4411764705882355
26445,475049,7.867647058823529
26446,485772,6.2368421052631575
26447,518801,7.373134328358209
26448,538680,7.0256410256410255
26449,539712,7.938271604938271
26450,549845,7.34375
26451,551287,6.518518518518518
26452,584723,7.358974358974359
26453,608286,8.164383561643836
26454,644734,6.938271604938271
26455,663955,7.82051282051282
26456,666061,7.983606557377049
26457,672603,7.075
26458,682107,7.7407407407407405
26459,711721,8.197530864197532
26460,719797,10.0
26461,741115,8.31081081081081
26462,754540,7.273972602739726
26463,771571,6.923076923076923
26464,790318,7.757142857142857
26465,849861,7.698630136986301
26466,915654,8.160493827160494
26467,922514,7.103448275862069
26468,1032462,7.552238805970149
26469,1052620,7.573529411764706
26470,1052727,7.626666666666667
26471,1063092,6.506329113924051
26472,1064499,7.840909090909091
26473,1082581,7.704918032786885
26474,1092773,6.435897435897436
26475,1113722,8.131147540983607
26476,1186763,7.013333333333334
26477,1261222,7.795454545454546
26478,1368242,7.0212765957446805
26479,1384870,7.758064516129032
26480,1409234,6.9655172413793105
26481,1942,8.4
26482,11255,6.796875
26483,22190,6.225
26484,22518,7.8088235294117645
26485,25278,7.679245283018868
26486,25539,7.3544303797468356
26487,28879,8.63888888888889
26488,31302,8.444444444444445
26489,34323,7.2439024390243905
26490,36322,7.2615384615384615
26491,36635,7.426829268292683
26492,41081,6.865853658536586
26493,45986,7.8354430379746836
26494,46986,7.081967213114754
26495,50864,7.890243902439025
26496,56879,8.271604938271604
26497,58602,7.521739130434782
26498,61534,5.2682926829268295
26499,64120,6.939024390243903
26500,64616,7.666666666666667
26501,65504,7.530864197530864
26502,66783,6.654320987654321
26503,68331,8.135135135135135
26504,68544,7.511111111111111
26505,81083,6.402439024390244
26506,88162,7.4935064935064934
26507,103848,8.25
26508,109325,7.353658536585366
26509,113127,8.404255319148936
26510,122163,6.9753086419753085
26511,124630,7.351351351351352
26512,141448,8.31578947368421
26513,148371,7.865853658536586
26514,150048,6.658227848101266
26515,207461,7.823529411764706
26516,221484,7.2025316455696204
26517,239382,7.521739130434782
26518,244086,7.855421686746988
26519,246933,6.902439024390244
26520,262963,8.1
26521,271456,8.0
26522,294578,6.321428571428571
26523,298835,8.158536585365853
26524,310269,8.28
26525,320831,7.802469135802469
26526,322515,6.9714285714285715
26527,328055,7.507692307692308
26528,344363,6.246913580246914
26529,348711,6.6891891891891895
26530,370236,8.273972602739725
26531,375128,6.444444444444445
26532,384321,7.924050632911392
26533,395627,8.098765432098766
26534,428947,7.45945945945946
26535,460207,7.426829268292683
26536,462302,7.962025316455696
26537,478934,6.2465753424657535
26538,486204,8.03448275862069
26539,491059,7.704545454545454
26540,505697,7.871794871794871
26541,508567,8.132075471698114
26542,513543,7.451219512195122
26543,523510,7.341463414634147
26544,538939,7.506172839506172
26545,552946,7.5
26546,582733,7.434210526315789
26547,602381,
26548,613224,5.96875
26549,618455,8.5
26550,634316,8.073170731707316
26551,644816,6.328947368421052
26552,666540,9.059701492537313
26553,676001,8.3
26554,676556,6.3076923076923075
26555,719103,8.742857142857142
26556,766470,4.902439024390244
26557,786353,9.471428571428572
26558,824378,7.451219512195122
26559,832046,7.637931034482759
26560,895004,7.909090909090909
26561,907944,7.405063291139241
26562,926465,7.527272727272727
26563,984855,8.018867924528301
26564,1008991,8.142857142857142
26565,1019236,7.273972602739726
26566,1051627,7.5
26567,1074990,6.260273972602739
26568,1103701,7.4520547945205475
26569,1116130,6.714285714285714
26570,1120149,6.7125
26571,1126353,
26572,1130816,8.87012987012987
26573,1143828,7.166666666666667
26574,1155681,7.586666666666667
26575,1212204,6.285714285714286
26576,1236406,6.444444444444445
26577,1238638,7.149253731343284
26578,1239170,8.597222222222221
26579,1261653,7.3538461538461535
26580,1307027,8.047619047619047
26581,1321265,7.854838709677419
26582,1325709,7.841463414634147
26583,860,7.288135593220339
26584,1993,8.320987654320987
26585,2141,6.2592592592592595
26586,2574,8.184615384615384
26587,4610,7.228915662650603
26588,5169,7.768115942028985
26589,5267,7.645833333333333
26590,10121,6.855421686746988
26591,18307,7.52542372881356
26592,22226,7.121951219512195
26593,28356,6.794117647058823
26594,31047,6.675324675324675
26595,31500,6.313253012048193
26596,36657,6.841463414634147
26597,42223,6.746987951807229
26598,42520,6.951219512195122
26599,43325,7.27710843373494
26600,43430,7.064102564102564
26601,43437,7.164383561643835
26602,45029,6.63855421686747
26603,47882,7.313432835820896
26604,49978,4.308641975308642
26605,54076,6.5285714285714285
26606,55947,6.929577464788732
26607,58350,7.736111111111111
26608,58782,7.425531914893617
26609,61295,7.166666666666667
26610,62239,6.928571428571429
26611,62809,8.961538461538462
26612,68301,7.493150684931507
26613,71516,7.782608695652174
26614,71631,7.7560975609756095
26615,75716,7.447761194029851
26616,83679,7.783132530120482
26617,86811,8.180722891566266
26618,87720,5.72289156626506
26619,90773,6.602409638554217
26620,92169,7.533333333333333
26621,97761,7.538461538461538
26622,107985,7.3875
26623,116208,6.324675324675325
26624,122513,7.166666666666667
26625,127153,7.016393442622951
26626,131775,7.202702702702703
26627,131946,7.048780487804878
26628,142624,6.373493975903615
26629,149865,7.826086956521739
26630,152073,7.486486486486487
26631,161024,6.814814814814815
26632,184193,7.148648648648648
26633,213774,7.1
26634,215789,6.785714285714286
26635,239748,6.782608695652174
26636,239893,8.20253164556962
26637,254909,7.657534246575342
26638,256432,6.45945945945946
26639,264473,7.826086956521739
26640,264647,7.144736842105263
26641,278210,7.878787878787879
26642,281219,6.5
26643,341428,7.864197530864198
26644,391887,7.290909090909091
26645,427935,7.225806451612903
26646,458854,7.040816326530612
26647,479479,6.0843373493975905
26648,494036,8.338461538461539
26649,524280,7.208955223880597
26650,524376,6.466666666666667
26651,527877,6.821917808219178
26652,549139,7.605263157894737
26653,562216,4.883116883116883
26654,567343,6.741935483870968
26655,608219,7.54320987654321
26656,616220,8.424657534246576
26657,619127,8.092105263157896
26658,619981,9.413333333333334
26659,666496,7.518072289156627
26660,698080,7.484848484848484
26661,725207,7.213333333333333
26662,728302,7.554216867469879
26663,778638,6.469135802469136
26664,811722,7.4375
26665,827507,3.481012658227848
26666,830578,7.819672131147541
26667,863890,8.493506493506494
26668,893516,8.6
26669,894729,7.897435897435898
26670,949394,8.139240506329115
26671,951961,7.549019607843137
26672,1015453,7.865853658536586
26673,1183683,7.848101265822785
26674,1234985,7.631578947368421
26675,1249374,6.280487804878049
26676,1289003,5.597402597402597
26677,1305972,6.881578947368421
26678,1340592,7.2898550724637685
26679,1345703,7.678571428571429
26680,1349254,7.457831325301205
26681,2384,7.1688311688311686
26682,4402,7.132530120481928
26683,11275,7.9523809523809526
26684,31981,6.857142857142857
26685,37460,7.085714285714285
26686,37691,6.95945945945946
26687,38046,6.5
26688,38970,7.395061728395062
26689,39730,7.36231884057971
26690,45369,7.078947368421052
26691,49228,7.3625
26692,54487,6.095238095238095
26693,55449,9.0
26694,60091,8.464285714285714
26695,62448,6.264705882352941
26696,68281,6.5125
26697,69531,7.0
26698,77865,7.630769230769231
26699,78404,7.369230769230769
26700,84876,8.454545454545455
26701,87339,8.116883116883116
26702,102425,7.190476190476191
26703,114167,7.25
26704,114473,8.208955223880597
26705,117682,6.5
26706,129433,5.867469879518072
26707,131444,8.352112676056338
26708,134328,7.670731707317073
26709,158774,7.266666666666667
26710,165000,6.5
26711,169998,6.615384615384615
26712,175301,7.488888888888889
26713,186803,7.590909090909091
26714,209996,7.40625
26715,219254,8.0
26716,271850,6.554054054054054
26717,288106,7.173076923076923
26718,322472,7.216867469879518
26719,360027,7.678571428571429
26720,364707,7.4523809523809526
26721,368076,9.093023255813954
26722,370498,7.265822784810126
26723,386076,8.238805970149254
26724,434109,8.527777777777779
26725,435378,6.907894736842105
26726,435924,6.871428571428571
26727,441708,8.140845070422536
26728,444366,7.447761194029851
26729,448158,8.076923076923077
26730,477272,7.569230769230769
26731,484187,7.524390243902439
26732,517892,9.347826086956522
26733,520733,8.585365853658537
26734,565778,6.857142857142857
26735,570601,7.636363636363637
26736,580933,6.956521739130435
26737,643646,6.373493975903615
26738,657054,5.763888888888889
26739,685083,7.696428571428571
26740,712813,7.9879518072289155
26741,719356,7.32051282051282
26742,751998,7.4
26743,757267,7.2631578947368425
26744,758313,7.102564102564102
26745,808270,7.178571428571429
26746,863387,6.35
26747,879142,6.951219512195122
26748,883774,7.626666666666667
26749,902707,7.682926829268292
26750,979070,7.493975903614458
26751,984808,7.1875
26752,990421,6.048192771084337
26753,1006177,7.771929824561403
26754,1061874,7.594594594594595
26755,1091748,6.275862068965517
26756,1092109,7.311688311688312
26757,1114785,6.670731707317073
26758,1135529,8.235294117647058
26759,1139902,6.890243902439025
26760,1155559,7.74468085106383
26761,1188259,7.016666666666667
26762,1210149,7.62962962962963
26763,1246994,9.516129032258064
26764,1294110,8.12962962962963
26765,1295328,7.988095238095238
26766,1316276,6.381818181818182
26767,1365321,7.542857142857143
26768,1048,7.129411764705883
26769,2165,7.972602739726027
26770,3255,8.378787878787879
26771,10193,7.935064935064935
26772,15105,7.011764705882353
26773,16569,7.0588235294117645
26774,21112,7.636363636363637
26775,23373,6.454545454545454
26776,25025,7.761904761904762
26777,25779,7.04
26778,27955,7.729411764705882
26779,31795,7.2727272727272725
26780,32075,6.892857142857143
26781,33648,7.314814814814815
26782,36263,7.5476190476190474
26783,36371,6.821428571428571
26784,40528,6.926829268292683
26785,45778,7.7073170731707314
26786,50430,7.893939393939394
26787,51061,7.1
26788,51176,8.210526315789474
26789,53913,4.929411764705883
26790,57951,7.072289156626506
26791,70095,9.211764705882352
26792,72290,10.0
26793,79160,8.689655172413794
26794,87929,5.0
26795,89389,7.0701754385964914
26796,91645,7.884615384615385
26797,94038,7.166666666666667
26798,101102,7.857142857142857
26799,109058,8.0125
26800,130965,8.1375
26801,149691,9.635294117647058
26802,151384,7.269230769230769
26803,154212,8.216666666666667
26804,191578,7.66
26805,195866,6.897435897435898
26806,206527,7.280487804878049
26807,212197,7.188405797101449
26808,262537,8.324675324675324
26809,272456,6.578947368421052
26810,273225,7.105263157894737
26811,289181,6.658823529411765
26812,300785,7.566265060240964
26813,320639,7.857142857142857
26814,323920,8.2
26815,329141,7.1066666666666665
26816,337174,6.9113924050632916
26817,358299,8.238805970149254
26818,359262,7.591549295774648
26819,383358,6.928571428571429
26820,401247,7.078947368421052
26821,410109,6.258823529411765
26822,417059,6.294117647058823
26823,418110,7.578947368421052
26824,426139,6.823529411764706
26825,431123,8.46875
26826,436659,7.319148936170213
26827,446877,7.666666666666667
26828,496464,7.5
26829,528876,7.388888888888889
26830,580147,6.7727272727272725
26831,580617,5.333333333333333
26832,638752,7.385542168674699
26833,676733,7.273972602739726
26834,800515,7.981481481481482
26835,807058,8.069767441860465
26836,809020,6.15
26837,823468,8.102564102564102
26838,849155,8.145833333333334
26839,888232,7.987179487179487
26840,983249,8.5
26841,1052157,7.568965517241379
26842,1059249,7.9605263157894735
26843,1069147,7.108108108108108
26844,1073939,6.963855421686747
26845,1074736,3.0
26846,1079391,6.901408450704225
26847,1084933,7.4
26848,1110644,7.36986301369863
26849,1138442,7.245901639344262
26850,1139356,8.342857142857143
26851,1152845,6.397435897435898
26852,1184176,7.91764705882353
26853,1214665,7.583333333333333
26854,1216583,8.872727272727273
26855,1240730,7.130434782608695
26856,1260595,7.752941176470588
26857,1264082,7.96
26858,1313252,5.647058823529412
26859,1340193,7.190476190476191
26860,1365296,7.788235294117647
26861,3509,7.156626506024097
26862,7275,7.313953488372093
26863,10359,8.035714285714286
26864,10448,7.372093023255814
26865,12787,7.576470588235294
26866,15269,7.053333333333334
26867,19834,6.950617283950617
26868,25026,7.2625
26869,26079,7.627906976744186
26870,26921,8.265060240963855
26871,36800,7.642857142857143
26872,37471,8.565217391304348
26873,37516,7.953488372093023
26874,41791,5.481012658227848
26875,48185,7.285714285714286
26876,48515,6.78
26877,50507,6.87012987012987
26878,50802,7.987804878048781
26879,52611,6.430379746835443
26880,54742,6.589743589743589
26881,63015,6.445945945945946
26882,71291,8.585714285714285
26883,75252,6.9375
26884,84009,6.321428571428571
26885,93095,8.17741935483871
26886,95803,5.285714285714286
26887,103913,7.290697674418604
26888,108545,7.388888888888889
26889,108708,7.746987951807229
26890,109443,7.902777777777778
26891,124145,7.641791044776119
26892,126625,8.234375
26893,141635,7.576470588235294
26894,144493,7.0
26895,179675,7.111111111111111
26896,181172,7.2125
26897,182521,7.476190476190476
26898,197194,8.064102564102564
26899,231955,7.3882352941176475
26900,250913,7.457142857142857
26901,254369,7.384615384615385
26902,281491,7.178571428571429
26903,313123,8.024390243902438
26904,327954,7.271186440677966
26905,339925,8.113924050632912
26906,341775,
26907,355572,8.125
26908,360250,7.529411764705882
26909,394196,8.195121951219512
26910,408061,8.564102564102564
26911,445269,6.7560975609756095
26912,455710,6.980769230769231
26913,465074,7.72
26914,478001,7.847058823529411
26915,481339,6.616279069767442
26916,524437,7.1
26917,528013,8.105263157894736
26918,534454,8.651162790697674
26919,542990,9.257575757575758
26920,546345,7.578313253012048
26921,566095,8.179487179487179
26922,633639,7.342465753424658
26923,639740,7.7023809523809526
26924,660177,8.634920634920634
26925,669014,7.511627906976744
26926,685276,6.859375
26927,691208,7.410958904109589
26928,695200,7.666666666666667
26929,706115,8.375
26930,718882,6.742424242424242
26931,767495,7.011627906976744
26932,806736,8.0
26933,834218,8.828947368421053
26934,863025,8.097560975609756
26935,877343,4.4941176470588236
26936,909524,6.117647058823529
26937,961260,7.973684210526316
26938,1061576,7.04
26939,1069096,8.36
26940,1101242,8.227848101265822
26941,1117520,7.48936170212766
26942,1129780,8.75
26943,1160695,6.626506024096385
26944,1177083,8.714285714285714
26945,1201279,7.628205128205129
26946,1221462,6.862068965517241
26947,1258973,7.042857142857143
26948,1349682,8.454545454545455
26949,1360639,7.9753086419753085
26950,1821,7.609195402298851
26951,1834,6.825581395348837
26952,3605,6.541666666666667
26953,5086,7.709302325581396
26954,17637,6.935064935064935
26955,19414,6.7317073170731705
26956,28016,6.554216867469879
26957,28864,7.686746987951807
26958,34406,9.383720930232558
26959,47511,7.022988505747127
26960,50019,7.569767441860465
26961,52022,7.166666666666667
26962,52280,7.407407407407407
26963,57519,7.162790697674419
26964,72429,8.346153846153847
26965,81298,5.488372093023256
26966,95860,6.927710843373494
26967,105920,7.5
26968,119285,8.092307692307692
26969,136579,6.265822784810126
26970,139345,6.8933333333333335
26971,164370,8.258823529411766
26972,170988,8.227272727272727
26973,177096,8.214285714285714
26974,184976,7.791666666666667
26975,193676,7.363636363636363
26976,193710,8.448275862068966
26977,229275,7.923076923076923
26978,246552,7.125
26979,270920,7.445783132530121
26980,282269,7.802816901408451
26981,300416,8.24705882352941
26982,301601,6.756410256410256
26983,309392,6.635294117647059
26984,328951,7.194444444444445
26985,336635,9.136363636363637
26986,341580,7.069767441860465
26987,350751,8.048780487804878
26988,371284,7.290697674418604
26989,372344,6.682352941176471
26990,427833,7.169811320754717
26991,443971,7.295774647887324
26992,457107,7.481481481481482
26993,466629,6.774647887323944
26994,481384,7.7368421052631575
26995,503104,7.263888888888889
26996,539705,8.36111111111111
26997,601720,6.486111111111111
26998,622212,7.7560975609756095
26999,633995,6.804597701149425
27000,662146,7.517241379310345
27001,676042,7.0625
27002,711744,7.384615384615385
27003,731780,7.814814814814815
27004,760553,7.533333333333333
27005,767679,8.05952380952381
27006,802948,6.5
27007,822782,7.6938775510204085
27008,846572,6.871428571428571
27009,874138,7.880952380952381
27010,934183,7.9480519480519485
27011,1006677,7.133333333333334
27012,1013558,7.459770114942529
27013,1098501,7.782051282051282
27014,1140820,7.790697674418604
27015,1148523,8.03448275862069
27016,1150654,7.609195402298851
27017,1193096,8.625
27018,1267407,8.625
27019,1274431,8.655172413793103
27020,1289766,7.065573770491803
27021,1352045,6.9655172413793105
27022,1388339,5.542168674698795
27023,703,7.0
27024,9485,7.0
27025,12122,6.623529411764705
27026,18818,7.126436781609195
27027,20682,7.197183098591549
27028,21239,6.829268292682927
27029,26762,6.77906976744186
27030,29294,7.8307692307692305
27031,29527,6.8428571428571425
27032,30386,7.0875
27033,36496,7.786885245901639
27034,36974,6.954545454545454
27035,50002,7.036363636363636
27036,50090,7.458333333333333
27037,50457,7.73469387755102
27038,57061,7.946428571428571
27039,62687,8.0
27040,64556,6.218390804597701
27041,68349,7.618421052631579
27042,71282,7.454545454545454
27043,76658,7.914285714285715
27044,84541,5.788235294117647
27045,89387,7.416666666666667
27046,89524,7.775510204081633
27047,98062,6.988372093023256
27048,108621,6.654320987654321
27049,114778,7.296875
27050,117369,
27051,117552,7.735294117647059
27052,126852,7.573529411764706
27053,133576,7.482758620689655
27054,136019,8.070175438596491
27055,141165,6.9818181818181815
27056,169680,7.837837837837838
27057,199151,7.571428571428571
27058,199427,7.4
27059,202663,7.054794520547945
27060,238843,6.0
27061,248874,7.755813953488372
27062,280776,6.640625
27063,374387,6.568181818181818
27064,388871,7.241379310344827
27065,396429,7.302631578947368
27066,462456,7.2894736842105265
27067,464782,8.313953488372093
27068,560132,7.027027027027027
27069,561344,8.60919540229885
27070,645452,7.363636363636363
27071,651461,7.558441558441558
27072,663959,7.0125
27073,676917,8.068965517241379
27074,679116,7.012658227848101
27075,696411,8.305882352941177
27076,708654,6.178082191780822
27077,717013,8.6
27078,732459,8.083333333333334
27079,742022,8.026315789473685
27080,783389,6.977011494252873
27081,810175,6.920454545454546
27082,817450,6.267605633802817
27083,831117,7.112676056338028
27084,838302,7.161290322580645
27085,856294,8.149253731343284
27086,881159,7.875
27087,990638,6.655172413793103
27088,1014411,7.2
27089,1017685,7.288461538461538
27090,1020000,7.079545454545454
27091,1025300,7.4941176470588236
27092,1044159,6.65
27093,1070634,7.925925925925926
27094,1091526,8.022727272727273
27095,1091591,7.35632183908046
27096,1092279,7.216867469879518
27097,1096097,8.25974025974026
27098,1110974,7.908045977011494
27099,1129350,8.0
27100,1135994,8.95774647887324
27101,1182566,8.166666666666666
27102,1194803,5.879518072289157
27103,1219334,8.0
27104,1221623,7.194444444444445
27105,1223561,6.2
27106,1241187,8.36111111111111
27107,1244749,6.4772727272727275
27108,1266595,6.626506024096385
27109,1268131,7.5
27110,1287210,7.642857142857143
27111,1329575,8.338461538461539
27112,1396668,7.160919540229885
27113,2015,6.838709677419355
27114,2423,7.08641975308642
27115,15243,8.067415730337078
27116,21446,7.951219512195122
27117,25140,7.92
27118,28442,7.666666666666667
27119,32821,6.157303370786517
27120,35400,7.3625
27121,37757,7.25
27122,40218,7.032258064516129
27123,40782,8.955056179775282
27124,47152,8.179487179487179
27125,50495,8.23728813559322
27126,50918,7.325301204819277
27127,61597,7.829545454545454
27128,64478,8.375
27129,68952,7.215189873417722
27130,73271,7.972972972972973
27131,86502,5.258426966292135
27132,87468,6.2631578947368425
27133,94336,8.5
27134,101246,8.217391304347826
27135,101801,7.157894736842105
27136,128649,7.864864864864865
27137,136987,4.617647058823529
27138,154678,9.045454545454545
27139,163063,8.1
27140,165162,7.220779220779221
27141,170713,6.764044943820225
27142,209127,6.91764705882353
27143,229190,6.961038961038961
27144,236375,6.348314606741573
27145,266247,7.518072289156627
27146,276972,6.885057471264368
27147,278568,7.168539325842697
27148,295910,8.0
27149,305520,7.303571428571429
27150,342665,7.851351351351352
27151,349524,7.830985915492958
27152,367049,7.407407407407407
27153,399436,8.64179104477612
27154,424946,8.662921348314606
27155,499435,6.181818181818182
27156,519337,7.404761904761905
27157,552842,6.775280898876405
27158,654852,6.115384615384615
27159,657585,8.116279069767442
27160,703924,7.205479452054795
27161,742003,5.550561797752809
27162,776779,6.8765432098765435
27163,847570,7.630434782608695
27164,881133,8.585365853658537
27165,897415,7.986666666666666
27166,925324,7.184210526315789
27167,943216,6.790697674418604
27168,976648,7.012345679012346
27169,990121,7.218390804597701
27170,1117804,7.09375
27171,1120599,7.230769230769231
27172,1133119,7.172839506172839
27173,1139337,6.597701149425287
27174,1182669,7.621212121212121
