,0
2995,13
2996,21
2997,14
2998,12
2999,89
3000,8
3001,47
3002,8
3003,1
3004,12
3005,5
3006,13
3007,31
3008,15
3009,35
3010,89
3011,16
3012,2
3013,5
3014,29
3015,14
3016,4
3017,26
3018,2
3019,27
3020,16
3021,115
3022,0
3023,44
3024,21
3025,38
3026,12
3027,6
3028,33
3029,5
3030,47
3031,20
3032,39
3033,58
3034,36
3035,69
3036,81
3037,2
3038,1
3039,0
3040,18
3041,0
3042,16
3043,4
3044,179
3045,8
3046,24
3047,10
3048,8
3049,6
3050,257
3051,9
3052,8
3053,63
3054,22
3055,28
3056,16
3057,4
3058,11
3059,31
3060,62
3061,21
3062,21
3063,6
3064,11
3065,16
3066,70
3067,39
3068,27
3069,15
3070,25
3071,16
3072,0
3073,29
3074,11
3075,8
3076,2
3077,111
3078,76
3079,3
3080,1
3081,167
3082,624
3083,25
3084,13
3085,9
3086,9
3087,20
3088,8
3089,4
3090,12
3091,12
3092,10
3093,5
3094,3
3095,10
3096,24
3097,29
3098,7
3099,45
3100,16
3101,5
3102,152
3103,341
3104,22
3105,17
3106,2
3107,9
3108,99
3109,12
3110,132
3111,470
3112,77
3113,28
3114,13
3115,4
3116,8
3117,37
3118,8
3119,5
3120,5
3121,11
3122,2
3123,10
3124,0
3125,10
3126,16
3127,6
3128,6
3129,235
3130,19
3131,26
3132,3
3133,40
3134,24
3135,8
3136,18
3137,31
3138,12
3139,63
3140,39
3141,11
3142,7
3143,45
3144,20
3145,22
3146,2
3147,1
3148,10
3149,20
3150,1
3151,9
3152,27
3153,525
3154,11
3155,5
3156,14
3157,10
3158,8
3159,14
3160,34
3161,63
3162,22
3163,32
3164,6
3165,15
3166,24
3167,20
3168,25
3169,11
3170,10
3171,7
3172,57
3173,16
3174,15
3175,11
3176,1
3177,17
3178,4
3179,10
3180,42
3181,18
3182,20
3183,37
3184,16
3185,8
3186,15
3187,18
3188,52
3189,18
3190,7
3191,48
3192,15
3193,5
3194,27
3195,3
3196,17
3197,4
3198,11
3199,13
3200,10
3201,0
3202,24
3203,15
3204,68
3205,10
3206,56
3207,4
3208,6
3209,21
3210,20
3211,24
3212,2
3213,9
3214,11
3215,157
3216,10
3217,19
3218,57
3219,21
3220,1
3221,1
3222,0
3223,53
3224,20
3225,11
3226,9
3227,25
3228,12
3229,16
3230,53
3231,33
3232,19
3233,251
3234,4
3235,44
3236,135
3237,37
3238,21
3239,26
3240,43
3241,9
3242,292
3243,15
3244,19
3245,58
3246,8
3247,42
3248,75
3249,13
3250,22
3251,29
3252,138
3253,10
3254,23
3255,21
3256,263
3257,14
3258,4
3259,32
3260,37
3261,10
3262,8
3263,82
3264,14
3265,12
3266,6
3267,5
3268,48
3269,25
3270,11
3271,18
3272,5
3273,44
3274,3
3275,4
3276,16
3277,28
3278,36
3279,1
3280,16
3281,9
3282,27
3283,0
3284,31
3285,3
3286,4
3287,67
3288,11
3289,127
3290,0
3291,1
3292,11
3293,7
3294,57
3295,59
3296,13
3297,4
3298,9
3299,59
3300,10
3301,4
3302,8
3303,12
3304,22
3305,68
3306,18
3307,9
3308,134
3309,1598
3310,5
3311,14
3312,13
3313,9
3314,3
3315,4
3316,32
3317,69
3318,26
3319,22
3320,10
3321,83
3322,17
3323,7
3324,6
3325,34
3326,21
3327,44
3328,29
3329,48
3330,11
3331,17
3332,37
3333,9
3334,3
3335,75
3336,30
3337,30
3338,8
3339,8
3340,61
3341,16
3342,26
3343,20
3344,27
3345,2
3346,2
3347,5
3348,31
3349,35
3350,10
3351,6
3352,72
3353,5
3354,61
3355,12
3356,7
3357,48
3358,281
3359,15
3360,40
3361,5
3362,26
3363,78
3364,2
3365,8
3366,5
3367,12
3368,3
3369,2
3370,3
3371,73
3372,30
3373,12
3374,20
3375,4
3376,9
3377,18
3378,14
3379,33
3380,33
3381,14
3382,57
3383,8
3384,436
3385,13
3386,11
3387,14
3388,54
3389,19
3390,7
3391,10
3392,10
3393,31
3394,13
3395,55
3396,19
3397,45
3398,4
3399,29
3400,9
3401,9
3402,2
3403,56
3404,35
3405,12
3406,38
3407,86
3408,4
3409,3
3410,15
3411,71
3412,1
3413,0
3414,126
3415,107
3416,41
3417,24
3418,47
3419,27
3420,18
3421,3
3422,19
3423,1
3424,30
3425,76
3426,4
3427,20
3428,24
3429,17
3430,1
3431,68
3432,42
3433,9
3434,1
3435,17
3436,5
3437,17
3438,1
3439,20
3440,7
3441,47
3442,18
3443,68
3444,12
3445,27
3446,45
3447,48
3448,42
3449,17
3450,23
3451,16
3452,18
3453,29
3454,26
3455,10
3456,50
3457,60
3458,8
3459,2
3460,6
3461,3
3462,19
3463,12
3464,22
3465,4
3466,29
3467,12
3468,15
3469,170
3470,38
3471,69
3472,42
3473,26
3474,0
3475,36
3476,12
3477,13
3478,17
3479,8
3480,24
3481,1
3482,22
3483,7
3484,2
3485,3
3486,44
3487,3
3488,19
3489,8
3490,10
3491,27
3492,136
3493,6
3494,7
3495,7
3496,6
3497,19
3498,3
3499,6
3500,5
3501,19
3502,19
3503,640
3504,46
3505,6
3506,80
3507,58
3508,6
3509,34
3510,4
3511,23
3512,2
3513,36
3514,11
3515,4
3516,25
3517,99
3518,32
3519,7
3520,4
3521,19
3522,7
3523,160
3524,21
3525,27
3526,34
3527,3
3528,8
3529,21
3530,65
3531,6
3532,13
3533,2
3534,10
3535,311
3536,6
3537,27
3538,8
3539,13
3540,27
3541,84
3542,10
3543,79
3544,17
3545,49
3546,5
3547,21
3548,28
3549,25
3550,106
3551,18
3552,9
3553,39
3554,19
3555,5
3556,9
3557,18
3558,18
3559,4
3560,21
3561,30
3562,17
3563,22
3564,11
3565,16
3566,615
3567,1065
3568,7
3569,1
3570,8
3571,16
3572,5
3573,37
3574,9
3575,84
3576,11
3577,190
3578,39
3579,3
3580,9
3581,5
3582,21
3583,75
3584,24
3585,52
3586,52
3587,87
3588,30
3589,12
3590,4
3591,7
3592,281
3593,16
3594,12
3595,19
3596,837
3597,9
3598,12
3599,13
3600,13
3601,4
3602,5
3603,160
3604,30
3605,3
3606,10
3607,5
3608,31
3609,2
3610,95
3611,905
3612,3
3613,16
3614,86
3615,11
3616,11
3617,5
3618,39
3619,5
3620,52
3621,60
3622,864
3623,17
3624,14
3625,84
3626,21
3627,16
3628,3
3629,4
3630,47
3631,19
3632,15
3633,7
3634,1
3635,9
3636,3
3637,3
3638,5
3639,26
3640,22
3641,39
3642,149
3643,7
3644,9
3645,3
3646,12
3647,38
3648,42
3649,13
3650,7
3651,13
3652,8
3653,20
3654,25
3655,3
3656,20
3657,30
3658,17
3659,0
3660,7
3661,3
3662,40
3663,3
3664,53
3665,2
3666,52
3667,9
3668,4
3669,411
3670,32
3671,13
3672,78
3673,8
3674,9
3675,3
3676,32
3677,34
3678,718
3679,18
3680,7
3681,2
3682,9
3683,13
3684,2
3685,47
3686,14
3687,9
3688,117
3689,28
3690,30
3691,32
3692,15
3693,5
3694,2
3695,19
3696,52
3697,7
3698,13
3699,3
3700,27
3701,25
3702,8
3703,3
3704,9
3705,12
3706,33
3707,74
3708,18
3709,35
3710,3
3711,0
3712,40
3713,12
3714,5
3715,12
3716,5
3717,18
3718,13
3719,3
3720,4
3721,8
3722,6
3723,11
3724,125
3725,14
3726,8
3727,565
3728,21
3729,2
3730,576
3731,24
3732,39
3733,10
3734,52
3735,14
3736,17
3737,56
3738,6
3739,43
3740,15
3741,23
3742,15
3743,3
3744,5
3745,14
3746,4
3747,33
3748,122
3749,11
3750,16
3751,71
3752,80
3753,11
3754,23
3755,5
3756,9
3757,38
3758,5
3759,31
3760,4
3761,12
3762,6
3763,6
3764,126
3765,19
3766,12
3767,22
3768,6
3769,21
3770,85
3771,10
3772,28
3773,33
3774,45
3775,36
3776,38
3777,47
3778,100
3779,50
3780,48
3781,7
3782,19
3783,63
3784,4
3785,11
3786,17
3787,108
3788,3
3789,73
3790,1
3791,5
3792,640
3793,23
3794,17
3795,76
3796,10
3797,24
3798,33
3799,776
3800,21
3801,29
3802,11
3803,67
3804,49
3805,10
3806,11
3807,3
3808,1
3809,9
3810,45
3811,13
3812,26
3813,11
3814,24
3815,98
3816,9
3817,16
3818,23
3819,13
3820,32
3821,4
3822,4
3823,53
3824,5
3825,1
3826,8
3827,197
3828,15
3829,6
3830,54
3831,19
3832,6
3833,4
3834,277
3835,74
3836,11
3837,124
3838,27
3839,22
3840,19
3841,96
3842,4
3843,19
3844,512
3845,1
3846,12
3847,17
3848,27
3849,110
3850,33
3851,18
3852,48
3853,80
3854,77
3855,2
3856,16
3857,0
3858,33
3859,13
3860,8
3861,24
3862,23
3863,7
3864,52
3865,18
3866,77
3867,51
3868,15
3869,46
3870,19
3871,29
3872,78
3873,19
3874,1
3875,118
3876,10
3877,9
3878,11
3879,2
3880,24
3881,28
3882,12
3883,8
3884,19
3885,13
3886,31
3887,55
3888,6
3889,7
3890,26
3891,83
3892,7
3893,131
3894,4
3895,53
3896,18
3897,5
3898,30
3899,4
3900,12
3901,6
3902,150
3903,53
3904,3
3905,24
3906,13
3907,81
3908,1
3909,24
3910,10
3911,28
3912,45
3913,202
3914,18
3915,6
3916,1
3917,18
3918,3
3919,4
3920,3
3921,5
3922,5
3923,3
3924,15
3925,20
3926,58
3927,113
3928,102
3929,9
3930,11
3931,24
3932,4
3933,10
3934,1965
3935,13
3936,33
3937,3
3938,54
3939,2
3940,15
3941,27
3942,22
3943,6
3944,37
3945,6
3946,30
3947,40
3948,8
3949,7
3950,10
3951,4
3952,16
3953,16
3954,7
3955,66
3956,66
3957,70
3958,5
3959,10
3960,3
3961,38
3962,26
3963,10
3964,661
3965,28
3966,6
3967,20
3968,9
3969,30
3970,44
3971,97
3972,63
3973,37
3974,270
3975,38
3976,71
3977,7
3978,28
3979,3
3980,13
3981,31
3982,12
3983,1
3984,45
3985,17
3986,11
3987,24
3988,17
3989,4
3990,5
3991,13
3992,74
3993,6
3994,72
3995,21
3996,16
3997,26
3998,25
3999,55
4000,10
4001,141
4002,29
4003,24
4004,58
4005,9
4006,22
4007,5
4008,8
4009,6
4010,21
4011,52
4012,6
4013,37
4014,273
4015,28
4016,28
4017,17
4018,29
4019,37
4020,6
4021,13
4022,201
4023,8
4024,4
4025,17
4026,2
4027,97
4028,22
4029,30
4030,226
4031,21
4032,29
4033,71
4034,26
4035,18
4036,6
4037,10
4038,2
4039,9
4040,61
4041,24
4042,5
4043,40
4044,4
4045,18
4046,25
4047,8
4048,31
4049,3
4050,5
4051,100
4052,41
4053,6
4054,10
4055,31
4056,6
4057,27
4058,9
4059,20
4060,32
4061,90
4062,16
4063,18
4064,28
4065,9
4066,7
4067,12
4068,14
4069,55
4070,18
4071,14
4072,12
4073,18
4074,21
4075,21
4076,10
4077,11
4078,67
4079,4
4080,11
4081,284
4082,17
4083,1
4084,21
4085,14
4086,352
4087,11
4088,1
4089,18
4090,44
4091,15
4092,32
4093,4
4094,434
4095,44
4096,8
4097,35
4098,18
4099,35
4100,33
4101,9
4102,6
4103,40
4104,37
4105,2
4106,13
4107,12
4108,181
4109,16
4110,69
4111,8
4112,1
4113,10
4114,44
4115,18
4116,13
4117,23
4118,0
4119,642
4120,35
4121,66
4122,23
4123,27
4124,22
4125,25
4126,17
4127,9
4128,79
4129,8
4130,33
4131,8
4132,112
4133,4
4134,14
4135,81
4136,33
4137,82
4138,4
4139,21
4140,26
4141,80
4142,12
4143,23
4144,12
4145,12
4146,114
4147,1526
4148,32
4149,34
4150,47
4151,42
4152,13
4153,19
4154,401
4155,114
4156,996
4157,82
4158,33
4159,13
4160,35
4161,1
4162,58
4163,66
4164,4
4165,20
4166,4
4167,21
4168,19
4169,13
4170,75
4171,63
4172,40
4173,16
4174,11
4175,247
4176,2
4177,23
4178,101
4179,0
4180,307
4181,12
4182,17
4183,379
4184,17
4185,27
4186,10
4187,3
4188,233
4189,5
4190,11
4191,16
4192,72
4193,57
4194,132
4195,22
4196,12
4197,21
4198,4
4199,15
4200,19
4201,46
4202,13
4203,15
4204,34
4205,11
4206,42
4207,4
4208,38
4209,77
4210,4
4211,8
4212,7
4213,2
4214,12
4215,44
4216,41
4217,18
4218,24
4219,195
4220,15
4221,23
4222,32
4223,78
4224,12
4225,1
4226,2
4227,7
4228,12
4229,4
4230,39
4231,47
4232,39
4233,176
4234,16
4235,32
4236,47
4237,20
4238,11
4239,56
4240,33
4241,27
4242,11
4243,14
4244,48
4245,44
4246,26
4247,16
4248,12
4249,5
4250,29
4251,1
4252,21
4253,21
4254,17
4255,60
4256,4
4257,59
4258,59
4259,12
4260,14
4261,30
4262,0
4263,0
4264,309
4265,295
4266,8
4267,23
4268,36
4269,17
4270,4
4271,15
4272,33
4273,4
4274,248
4275,49
4276,120
4277,20
4278,28
4279,122
4280,39
4281,5
4282,21
4283,2
4284,958
4285,25
4286,29
4287,26
4288,13
4289,44
4290,27
4291,44
4292,224
4293,5
4294,8
4295,6
4296,2
4297,73
4298,21
4299,5
4300,23
4301,12
4302,10
4303,35
4304,316
4305,10
4306,11
4307,21
4308,24
4309,4
4310,564
4311,6
4312,61
4313,19
4314,15
4315,43
4316,32
4317,7
4318,164
4319,2
4320,12
4321,31
4322,27
4323,52
4324,28
4325,24
4326,8
4327,14
4328,39
4329,46
4330,8
4331,5
4332,0
4333,5
4334,17
4335,68
4336,28
4337,13
4338,21
4339,38
4340,13
4341,182
4342,15
4343,37
4344,10
4345,0
4346,12
4347,129
4348,41
4349,10
4350,25
4351,16
4352,17
4353,36
4354,62
4355,16
4356,36
4357,13
4358,2
4359,6
4360,23
4361,12
4362,22
4363,7
4364,32
4365,19
4366,7
4367,18
4368,9
4369,21
4370,21
4371,73
4372,20
4373,8
4374,25
4375,29
4376,74
4377,87
4378,28
4379,5
4380,23
4381,24
4382,14
4383,15
4384,2
4385,96
4386,76
4387,11
4388,67
4389,22
4390,105
4391,48
4392,147
4393,8
4394,18
4395,20
4396,3
4397,10
4398,161
4399,29
4400,5
4401,744
4402,7
4403,28
4404,90
4405,23
4406,9
4407,24
4408,41
4409,5
4410,18
4411,38
4412,53
4413,10
4414,6
4415,13
4416,11
4417,4
4418,14
4419,12
4420,2
4421,85
4422,11
4423,35
4424,52
4425,0
4426,37
4427,12
4428,17
4429,40
4430,102
4431,57
4432,12
4433,48
4434,28
4435,33
4436,13
4437,0
4438,30
4439,29
4440,11
4441,1
4442,103
4443,20
4444,46
4445,15
4446,60
4447,11
4448,34
4449,30
4450,10
4451,1
4452,43
4453,3
4454,57
4455,18
4456,34
4457,38
4458,65
4459,756
4460,34
4461,14
4462,49
4463,58
4464,16
4465,88
4466,53
4467,1
4468,5
4469,36
4470,18
4471,12
4472,5
4473,33
4474,11
4475,608
4476,18
4477,38
4478,5
4479,26
4480,28
4481,331
4482,6
4483,11
4484,4
4485,553
4486,11
4487,699
4488,38
4489,14
4490,61
4491,127
4492,10
4493,20
4494,6
4495,37
4496,36
4497,20
4498,43
4499,30
4500,30
4501,16
4502,6
4503,5
4504,9
4505,9
4506,18
4507,3
4508,14
4509,38
4510,15
4511,3
4512,50
4513,113
4514,56
4515,22
4516,56
4517,54
4518,130
4519,35
4520,6
4521,75
4522,4
4523,82
4524,16
4525,14
4526,83
4527,0
4528,11
4529,9
4530,56
4531,162
4532,13
4533,22
4534,14
4535,18
4536,258
4537,48
4538,26
4539,3
4540,16
4541,24
4542,27
4543,101
4544,38
4545,17
4546,0
4547,53
4548,15
4549,23
4550,18
4551,7
4552,19
4553,39
4554,60
4555,124
4556,92
4557,6
4558,50
4559,28
4560,122
4561,13
4562,46
4563,6
4564,3
4565,25
4566,140
4567,80
4568,76
4569,15
4570,136
4571,64
4572,30
4573,16
4574,22
4575,13
4576,726
4577,69
4578,5
4579,7
4580,10
4581,175
4582,21
4583,68
4584,26
4585,36
4586,53
4587,10
4588,34
4589,263
4590,20
4591,50
4592,1
4593,13
4594,54
4595,8
4596,83
4597,6
4598,5
4599,25
4600,54
4601,51
4602,37
4603,60
4604,20
4605,27
4606,70
4607,157
4608,32
4609,320
4610,20
4611,10
4612,18
4613,116
4614,164
4615,29
4616,11
4617,38
4618,6
4619,294
4620,300
4621,2
4622,62
4623,17
4624,13
4625,24
4626,82
4627,27
4628,32
4629,27
4630,19
4631,9
4632,65
4633,2
4634,12
4635,6
4636,47
4637,12
4638,28
4639,1
4640,1064
4641,10
4642,10
4643,9
4644,37
4645,8
4646,8
4647,10
4648,77
4649,23
4650,6
4651,27
4652,3
4653,7
4654,3
4655,39
4656,28
4657,1
4658,15
4659,32
4660,9
4661,125
4662,6
4663,21
4664,10
4665,14
4666,19
4667,20
4668,12
4669,15
4670,58
4671,11
4672,40
4673,10
4674,13
4675,16
4676,1
4677,40
4678,47
4679,17
4680,67
4681,37
4682,11
4683,57
4684,71
4685,29
4686,38
4687,23
4688,44
4689,46
4690,23
4691,10
4692,9
4693,16
4694,14
4695,37
4696,2
4697,13
4698,104
4699,37
4700,264
4701,95
4702,27
4703,18
4704,85
4705,95
4706,47
4707,42
4708,291
4709,111
4710,49
4711,25
4712,14
4713,5
4714,19
4715,70
4716,11
4717,102
4718,3
4719,47
4720,5
4721,55
4722,10
4723,14
4724,44
4725,10
4726,115
4727,840
4728,31
4729,92
4730,8
4731,2
4732,35
4733,49
4734,51
4735,20
4736,3
4737,43
4738,31
4739,11
4740,861
4741,45
4742,11
4743,14
4744,616
4745,85
4746,39
4747,5
4748,13
4749,36
4750,24
4751,11
4752,16
4753,3
4754,21
4755,11
4756,3
4757,36
4758,51
4759,39
4760,127
4761,24
4762,122
4763,9
4764,682
4765,18
4766,126
4767,65
4768,13
4769,19
4770,4
4771,27
4772,56
4773,29
4774,43
4775,5
4776,2
4777,4
4778,29
4779,155
4780,135
4781,11
4782,84
4783,42
4784,28
4785,19
4786,7
4787,13
4788,5
4789,50
4790,58
4791,1
4792,57
4793,3
4794,6
4795,4
4796,8
4797,171
4798,59
4799,8
4800,17
4801,9
4802,7
4803,6
4804,12
4805,196
4806,61
4807,28
4808,320
4809,2
4810,39
4811,29
4812,21
4813,8
4814,29
4815,21
4816,21
4817,4
4818,11
4819,61
4820,115
4821,75
4822,35
4823,48
4824,18
4825,489
4826,195
4827,5
4828,4
4829,13
4830,33
4831,9
4832,46
4833,7
4834,30
4835,19
4836,2
4837,55
4838,39
4839,65
4840,13
4841,38
4842,14
4843,26
4844,66
4845,41
4846,6
4847,21
4848,11
4849,28
4850,5
4851,40
4852,28
4853,14
4854,26
4855,1
4856,7
4857,36
4858,368
4859,5
4860,54
4861,131
4862,9
4863,41
4864,54
4865,11
4866,35
4867,11
4868,67
4869,73
4870,3
4871,2
4872,19
4873,16
4874,61
4875,18
4876,1
4877,68
4878,8
4879,32
4880,6
4881,11
4882,21
4883,31
4884,37
4885,17
4886,11
4887,95
4888,79
4889,288
4890,9
4891,32
4892,66
4893,46
4894,3
4895,70
4896,15
4897,50
4898,15
4899,82
4900,37
4901,38
4902,23
4903,13
4904,44
4905,7
4906,292
4907,12
4908,33
4909,17
4910,60
4911,37
4912,18
4913,14
4914,15
4915,211
4916,53
4917,5
4918,62
4919,44
4920,219
4921,30
4922,31
4923,8
4924,68
4925,7
4926,27
4927,1048
4928,9
4929,10
4930,125
4931,110
4932,57
4933,3
4934,86
4935,53
4936,15
4937,1
4938,33
4939,10
4940,31
4941,413
4942,28
4943,24
4944,105
4945,3
4946,54
4947,7
4948,58
4949,974
4950,114
4951,11
4952,38
4953,95
4954,3
4955,33
4956,20
4957,327
4958,24
4959,6
4960,67
4961,81
4962,47
4963,35
4964,18
4965,23
4966,41
4967,19
4968,10
4969,18
4970,29
4971,2
4972,37
4973,30
4974,28
4975,9
4976,892
4977,26
4978,5
4979,21
4980,13
4981,63
4982,53
4983,57
4984,83
4985,134
4986,27
4987,10
4988,90
4989,28
4990,16
4991,4
4992,13
4993,106
4994,17
4995,20
4996,16
4997,9
4998,11
4999,13
5000,434
5001,30
5002,3
5003,54
5004,12
5005,25
5006,47
5007,13
5008,5
5009,11
5010,577
5011,19
5012,1
5013,32
5014,40
5015,15
5016,67
5017,56
5018,70
5019,208
5020,2
5021,108
5022,17
5023,5
5024,0
5025,71
5026,50
5027,740
5028,15
5029,13
5030,67
5031,2
5032,59
5033,17
5034,43
5035,88
5036,9
5037,30
5038,10
5039,30
5040,4
5041,34
5042,29
5043,19
5044,7
5045,13
5046,115
5047,5
5048,6
5049,75
5050,131
5051,126
5052,17
5053,1
5054,9
5055,5
5056,5
5057,666
5058,100
5059,14
5060,209
5061,114
5062,48
5063,16
5064,8
5065,1
5066,18
5067,9
5068,34
5069,197
5070,4
5071,30
5072,43
5073,44
5074,133
5075,44
5076,3
5077,78
5078,35
5079,26
5080,8
5081,40
5082,38
5083,82
5084,38
5085,11
5086,12
5087,12
5088,715
5089,30
5090,3
5091,16
5092,9
5093,106
5094,25
5095,17
5096,8
5097,23
5098,81
5099,33
5100,48
5101,13
5102,1
5103,34
5104,15
5105,128
5106,150
5107,102
5108,85
5109,29
5110,26
5111,24
5112,7
5113,34
5114,2
5115,47
5116,39
5117,36
5118,9
5119,25
5120,4
5121,1
5122,11
5123,11
5124,10
5125,128
5126,3
5127,23
5128,36
5129,75
5130,9
5131,68
5132,15
5133,29
5134,14
5135,30
5136,31
5137,57
5138,9
5139,34
5140,3
5141,93
5142,52
5143,54
5144,30
5145,12
5146,182
5147,11
5148,5
5149,94
5150,24
5151,81
5152,14
5153,42
5154,43
5155,37
5156,766
5157,19
5158,45
5159,16
5160,17
5161,39
5162,38
5163,35
5164,16
5165,11
5166,0
5167,28
5168,33
5169,180
5170,38
5171,10
5172,37
5173,0
5174,15
5175,44
5176,156
5177,24
5178,8
5179,3
5180,191
5181,49
5182,5
5183,49
5184,15
5185,5
5186,45
5187,36
5188,21
5189,2
5190,29
5191,34
5192,87
5193,52
5194,158
5195,11
5196,37
5197,1
5198,253
5199,10
5200,31
5201,11
5202,10
5203,152
5204,94
5205,25
5206,69
5207,195
5208,60
5209,36
5210,24
5211,43
5212,56
5213,8
5214,12
5215,7
5216,21
5217,13
5218,9
5219,44
5220,39
5221,14
5222,17
5223,42
5224,9
5225,23
5226,40
5227,16
5228,4
5229,0
5230,14
5231,33
5232,23
5233,21
5234,1
5235,8
5236,42
5237,24
5238,17
5239,125
5240,260
5241,20
5242,6
5243,102
5244,203
5245,49
5246,6
5247,6
5248,113
5249,44
5250,156
5251,26
5252,79
5253,11
5254,74
5255,47
5256,8
5257,56
5258,20
5259,57
5260,28
5261,33
5262,9
5263,6
5264,21
5265,27
5266,38
5267,255
5268,634
5269,36
5270,9
5271,219
5272,16
5273,34
5274,30
5275,68
5276,18
5277,21
5278,130
5279,17
5280,54
5281,39
5282,14
5283,21
5284,10
5285,55
5286,7
5287,50
5288,3
5289,348
5290,1
5291,16
5292,21
5293,30
5294,0
5295,58
5296,9
5297,7
5298,20
5299,36
5300,1
5301,52
5302,115
5303,506
5304,169
5305,20
5306,503
5307,244
5308,27
5309,496
5310,300
5311,3
5312,638
5313,14
5314,35
5315,55
5316,149
5317,5
5318,46
5319,12
5320,113
5321,46
5322,35
5323,4
5324,35
5325,12
5326,19
5327,10
5328,28
5329,94
5330,99
5331,37
5332,40
5333,17
5334,6
5335,28
5336,114
5337,18
5338,7
5339,45
5340,33
5341,29
5342,85
5343,11
5344,67
5345,43
5346,26
5347,2
5348,3
5349,8
5350,41
5351,51
5352,37
5353,6
5354,21
5355,52
5356,26
5357,19
5358,50
5359,42
5360,56
5361,14
5362,17
5363,17
5364,153
5365,28
5366,888
5367,6
5368,36
5369,34
5370,63
5371,13
5372,51
5373,92
5374,52
5375,39
5376,75
5377,110
5378,28
5379,13
5380,9
5381,10
5382,6
5383,323
5384,10
5385,187
5386,13
5387,33
5388,11
5389,29
5390,50
5391,48
5392,26
5393,19
5394,35
5395,126
5396,14
5397,108
5398,15
5399,88
5400,22
5401,530
5402,45
5403,64
5404,1
5405,123
5406,0
5407,47
5408,128
5409,16
5410,33
5411,42
5412,74
5413,74
5414,3388
5415,23
5416,38
5417,5
5418,29
5419,13
5420,66
5421,15
5422,5
5423,98
5424,1332
5425,54
5426,5
5427,166
5428,102
5429,48
5430,27
5431,1
5432,11
5433,21
5434,8
5435,9
5436,31
5437,28
5438,23
5439,37
5440,8
5441,168
5442,11
5443,9
5444,3
5445,5
5446,21
5447,45
5448,25
5449,11
5450,11
5451,85
5452,23
5453,156
5454,36
5455,84
5456,19
5457,26
5458,10
5459,3
5460,121
5461,39
5462,20
5463,14
5464,184
5465,0
5466,23
5467,29
5468,273
5469,17
5470,15
5471,100
5472,45
5473,43
5474,4
5475,77
5476,318
5477,390
5478,16
5479,94
5480,17
5481,360
5482,27
5483,9
5484,19
5485,14
5486,34
5487,34
5488,12
5489,248
5490,19
5491,1
5492,459
5493,61
5494,21
5495,5
5496,29
5497,11
5498,16
5499,9
5500,22
5501,13
5502,6
5503,35
5504,78
5505,148
5506,26
5507,80
5508,188
5509,19
5510,61
5511,141
5512,11
5513,535
5514,27
5515,9
5516,23
5517,12
5518,13
5519,27
5520,19
5521,67
5522,31
5523,46
5524,30
5525,20
5526,641
5527,0
5528,58
5529,30
5530,85
5531,4
5532,31
5533,188
5534,23
5535,15
5536,43
5537,241
5538,11
5539,80
5540,48
5541,10
5542,116
5543,14
5544,78
5545,45
5546,76
5547,45
5548,22
5549,11
5550,4
5551,47
5552,65
5553,10
5554,244
5555,778
5556,8
5557,43
5558,48
5559,35
5560,21
5561,25
5562,43
5563,95
5564,60
5565,10
5566,6
5567,115
5568,5
5569,18
5570,10
5571,12
5572,9
5573,22
5574,17
5575,80
5576,6
5577,276
5578,48
5579,18
5580,46
5581,197
5582,26
5583,36
5584,34
5585,57
5586,63
5587,66
5588,29
5589,93
5590,18
5591,41
5592,20
5593,35
5594,100
5595,579
5596,51
5597,104
5598,10
5599,879
5600,69
5601,662
5602,22
5603,44
5604,16
5605,15
5606,14
5607,12
5608,121
5609,42
5610,113
5611,66
5612,21
5613,42
5614,61
5615,70
5616,143
5617,60
5618,7
5619,451
5620,21
5621,6
5622,53
5623,28
5624,22
5625,81
5626,25
5627,36
5628,39
5629,20
5630,49
5631,29
5632,3
5633,20
5634,53
5635,73
5636,80
5637,29
5638,21
5639,1028
5640,15
5641,11
5642,27
5643,10
5644,40
5645,15
5646,19
5647,1
5648,83
5649,48
5650,14
5651,52
5652,214
5653,16
5654,18
5655,18
5656,159
5657,88
5658,4
5659,0
5660,50
5661,197
5662,14
5663,18
5664,76
5665,6
5666,18
5667,11
5668,20
5669,44
5670,338
5671,14
5672,109
5673,20
5674,8
5675,43
5676,11
5677,7
5678,37
5679,43
5680,534
5681,17
5682,103
5683,16
5684,60
5685,8
5686,20
5687,762
5688,55
5689,84
5690,78
5691,26
5692,12
5693,25
5694,18
5695,34
5696,4
5697,41
5698,28
5699,93
5700,1
5701,8
5702,25
5703,85
5704,25
5705,13
5706,82
5707,37
5708,71
5709,37
5710,0
5711,9
5712,24
5713,39
5714,19
5715,38
5716,29
5717,66
5718,2
5719,12
5720,149
5721,156
5722,60
5723,69
5724,22
5725,2
5726,9
5727,59
5728,7
5729,15
5730,48
5731,111
5732,20
5733,37
5734,35
5735,23
5736,35
5737,31
5738,29
5739,90
5740,44
5741,112
5742,13
5743,93
5744,28
5745,35
5746,18
5747,28
5748,39
5749,31
5750,64
5751,16
5752,20
5753,8
5754,96
5755,14
5756,103
5757,6
5758,14
5759,32
5760,41
5761,64
5762,6
5763,19
5764,24
5765,4
5766,8
5767,56
5768,71
5769,5
5770,34
5771,38
5772,19
5773,14
5774,14
5775,16
5776,94
5777,220
5778,7
5779,220
5780,40
5781,11
5782,5
5783,39
5784,58
5785,37
5786,25
5787,80
5788,12
5789,28
5790,55
5791,23
