,0
2996,27
2997,13
2998,22
2999,30
3000,7
3001,40
3002,7
3003,0
3004,1
3005,7
3006,19
3007,18
3008,8
3009,69
3010,85
3011,17
3012,1
3013,9
3014,2
3015,9
3016,30
3017,18
3018,4
3019,11
3020,15
3021,46
3022,0
3023,9
3024,0
3025,26
3026,12
3027,0
3028,18
3029,5
3030,19
3031,13
3032,11
3033,2
3034,25
3035,15
3036,49
3037,3
3038,9
3039,3
3040,6
3041,8
3042,83
3043,1
3044,10
3045,12
3046,17
3047,37
3048,8
3049,4
3050,16
3051,17
3052,7
3053,14
3054,19
3055,24
3056,18
3057,0
3058,16
3059,30
3060,27
3061,24
3062,31
3063,12
3064,13
3065,14
3066,38
3067,12
3068,16
3069,13
3070,58
3071,20
3072,4
3073,22
3074,5
3075,5
3076,1
3077,17
3078,31
3079,11
3080,0
3081,98
3082,4
3083,42
3084,1
3085,4
3086,5
3087,15
3088,19
3089,12
3090,7
3091,7
3092,23
3093,3
3094,4
3095,7
3096,2
3097,33
3098,34
3099,39
3100,12
3101,5
3102,41
3103,76
3104,27
3105,36
3106,2
3107,31
3108,51
3109,13
3110,122
3111,27
3112,40
3113,20
3114,31
3115,2
3116,11
3117,41
3118,9
3119,31
3120,6
3121,2
3122,10
3123,43
3124,4
3125,8
3126,11
3127,4
3128,1
3129,97
3130,3
3131,21
3132,3
3133,39
3134,11
3135,10
3136,5
3137,46
3138,5
3139,7
3140,7
3141,3
3142,8
3143,34
3144,12
3145,13
3146,1
3147,1
3148,10
3149,12
3150,1
3151,3
3152,9
3153,22
3154,10
3155,7
3156,12
3157,129
3158,15
3159,9
3160,40
3161,90
3162,15
3163,13
3164,28
3165,10
3166,46
3167,47
3168,7
3169,12
3170,6
3171,7
3172,58
3173,13
3174,4
3175,1
3176,3
3177,16
3178,5
3179,7
3180,0
3181,12
3182,36
3183,0
3184,18
3185,8
3186,10
3187,5
3188,30
3189,55
3190,10
3191,39
3192,16
3193,6
3194,27
3195,1
3196,16
3197,15
3198,13
3199,36
3200,40
3201,16
3202,28
3203,27
3204,44
3205,20
3206,18
3207,4
3208,9
3209,7
3210,19
3211,19
3212,2
3213,22
3214,12
3215,72
3216,24
3217,22
3218,30
3219,15
3220,0
3221,8
3222,0
3223,52
3224,82
3225,4
3226,11
3227,16
3228,19
3229,37
3230,15
3231,25
3232,11
3233,66
3234,6
3235,28
3236,135
3237,23
3238,10
3239,21
3240,40
3241,27
3242,22
3243,7
3244,13
3245,37
3246,9
3247,49
3248,25
3249,29
3250,12
3251,25
3252,15
3253,11
3254,33
3255,27
3256,58
3257,9
3258,9
3259,5
3260,25
3261,18
3262,7
3263,45
3264,9
3265,1
3266,49
3267,3
3268,90
3269,3
3270,12
3271,45
3272,14
3273,26
3274,10
3275,3
3276,8
3277,20
3278,28
3279,3
3280,17
3281,20
3282,34
3283,24
3284,19
3285,4
3286,5
3287,18
3288,12
3289,112
3290,4
3291,6
3292,46
3293,3
3294,26
3295,64
3296,11
3297,19
3298,7
3299,173
3300,10
3301,2
3302,10
3303,14
3304,3
3305,49
3306,42
3307,10
3308,83
3309,267
3310,4
3311,5
3312,25
3313,29
3314,1
3315,14
3316,24
3317,31
3318,15
3319,18
3320,12
3321,33
3322,20
3323,5
3324,6
3325,80
3326,24
3327,20
3328,28
3329,26
3330,13
3331,17
3332,26
3333,7
3334,15
3335,24
3336,18
3337,16
3338,22
3339,12
3340,14
3341,58
3342,12
3343,18
3344,33
3345,0
3346,6
3347,23
3348,30
3349,22
3350,7
3351,17
3352,39
3353,8
3354,86
3355,11
3356,3
3357,37
3358,12
3359,6
3360,29
3361,0
3362,52
3363,42
3364,3
3365,18
3366,19
3367,14
3368,37
3369,6
3370,22
3371,112
3372,22
3373,8
3374,7
3375,5
3376,24
3377,23
3378,49
3379,42
3380,8
3381,15
3382,31
3383,11
3384,25
3385,9
3386,2
3387,28
3388,20
3389,29
3390,17
3391,28
3392,3
3393,97
3394,44
3395,33
3396,7
3397,53
3398,20
3399,25
3400,32
3401,3
3402,2
3403,54
3404,15
3405,4
3406,10
3407,45
3408,2
3409,52
3410,6
3411,80
3412,11
3413,0
3414,23
3415,56
3416,4
3417,22
3418,44
3419,18
3420,6
3421,1
3422,4
3423,4
3424,30
3425,49
3426,4
3427,15
3428,7
3429,26
3430,1
3431,69
3432,154
3433,53
3434,0
3435,23
3436,11
3437,9
3438,7
3439,17
3440,4
3441,24
3442,17
3443,136
3444,16
3445,21
3446,4
3447,64
3448,37
3449,27
3450,73
3451,11
3452,65
3453,26
3454,13
3455,33
3456,73
3457,61
3458,11
3459,1
3460,15
3461,5
3462,16
3463,10
3464,11
3465,23
3466,23
3467,10
3468,20
3469,51
3470,30
3471,34
3472,13
3473,17
3474,2
3475,38
3476,33
3477,13
3478,23
3479,9
3480,29
3481,0
3482,23
3483,23
3484,17
3485,12
3486,86
3487,6
3488,15
3489,20
3490,24
3491,29
3492,108
3493,12
3494,14
3495,5
3496,1
3497,93
3498,4
3499,12
3500,5
3501,22
3502,15
3503,51
3504,30
3505,7
3506,42
3507,77
3508,1
3509,11
3510,23
3511,13
3512,33
3513,27
3514,6
3515,6
3516,12
3517,92
3518,15
3519,13
3520,19
3521,21
3522,11
3523,74
3524,20
3525,13
3526,65
3527,13
3528,21
3529,24
3530,4
3531,10
3532,26
3533,17
3534,17
3535,23
3536,7
3537,30
3538,9
3539,13
3540,18
3541,53
3542,7
3543,113
3544,42
3545,40
3546,18
3547,13
3548,26
3549,5
3550,10
3551,8
3552,50
3553,44
3554,15
3555,7
3556,18
3557,16
3558,15
3559,5
3560,43
3561,19
3562,14
3563,19
3564,20
3565,12
3566,413
3567,24
3568,9
3569,0
3570,21
3571,23
3572,5
3573,74
3574,19
3575,34
3576,16
3577,105
3578,55
3579,2
3580,15
3581,6
3582,20
3583,77
3584,0
3585,30
3586,73
3587,18
3588,30
3589,10
3590,7
3591,35
3592,57
3593,43
3594,6
3595,5
3596,21
3597,13
3598,26
3599,37
3600,69
3601,0
3602,6
3603,108
3604,35
3605,3
3606,22
3607,10
3608,24
3609,2
3610,92
3611,123
3612,30
3613,10
3614,86
3615,9
3616,7
3617,13
3618,21
3619,23
3620,36
3621,76
3622,41
3623,19
3624,19
3625,28
3626,22
3627,7
3628,6
3629,2
3630,25
3631,79
3632,15
3633,7
3634,0
3635,25
3636,1
3637,12
3638,11
3639,46
3640,19
3641,28
3642,6
3643,7
3644,4
3645,50
3646,10
3647,16
3648,14
3649,5
3650,3
3651,9
3652,4
3653,13
3654,19
3655,18
3656,73
3657,11
3658,71
3659,11
3660,9
3661,9
3662,25
3663,4
3664,30
3665,4
3666,14
3667,19
3668,5
3669,78
3670,35
3671,33
3672,25
3673,19
3674,3
3675,5
3676,44
3677,75
3678,31
3679,29
3680,6
3681,3
3682,13
3683,27
3684,3
3685,37
3686,54
3687,12
3688,40
3689,5
3690,9
3691,29
3692,18
3693,2
3694,2
3695,40
3696,7
3697,85
3698,6
3699,2
3700,18
3701,13
3702,7
3703,11
3704,10
3705,2
3706,3
3707,27
3708,13
3709,11
3710,20
3711,0
3712,32
3713,11
3714,3
3715,16
3716,6
3717,7
3718,10
3719,2
3720,2
3721,11
3722,2
3723,9
3724,26
3725,29
3726,15
3727,15
3728,31
3729,3
3730,106
3731,57
3732,48
3733,7
3734,31
3735,21
3736,7
3737,22
3738,8
3739,71
3740,20
3741,36
3742,18
3743,3
3744,6
3745,3
3746,14
3747,11
3748,53
3749,6
3750,33
3751,110
3752,26
3753,11
3754,37
3755,6
3756,13
3757,51
3758,23
3759,23
3760,0
3761,13
3762,15
3763,23
3764,9
3765,19
3766,14
3767,39
3768,4
3769,241
3770,24
3771,9
3772,15
3773,21
3774,45
3775,29
3776,24
3777,27
3778,129
3779,30
3780,57
3781,9
3782,12
3783,21
3784,40
3785,8
3786,35
3787,60
3788,6
3789,19
3790,3
3791,6
3792,91
3793,20
3794,22
3795,0
3796,22
3797,31
3798,24
3799,91
3800,16
3801,21
3802,39
3803,25
3804,48
3805,6
3806,7
3807,13
3808,0
3809,13
3810,13
3811,13
3812,18
3813,47
3814,30
3815,30
3816,17
3817,18
3818,26
3819,7
3820,22
3821,2
3822,52
3823,32
3824,19
3825,21
3826,13
3827,170
3828,34
3829,8
3830,53
3831,16
3832,0
3833,6
3834,119
3835,83
3836,8
3837,15
3838,18
3839,18
3840,16
3841,44
3842,16
3843,13
3844,58
3845,1
3846,12
3847,37
3848,4
3849,17
3850,14
3851,27
3852,1
3853,48
3854,70
3855,2
3856,5
3857,6
3858,39
3859,22
3860,12
3861,16
3862,21
3863,14
3864,26
3865,12
3866,25
3867,49
3868,11
3869,36
3870,661
3871,36
3872,65
3873,64
3874,19
3875,75
3876,8
3877,6
3878,9
3879,5
3880,49
3881,20
3882,50
3883,20
3884,31
3885,5
3886,0
3887,46
3888,6
3889,16
3890,66
3891,64
3892,8
3893,86
3894,17
3895,58
3896,53
3897,8
3898,2
3899,3
3900,9
3901,10
3902,48
3903,20
3904,0
3905,14
3906,10
3907,206
3908,2
3909,19
3910,22
3911,60
3912,57
3913,139
3914,12
3915,2
3916,3
3917,13
3918,1
3919,9
3920,27
3921,4
3922,13
3923,8
3924,9
3925,27
3926,64
3927,147
3928,52
3929,5
3930,7
3931,18
3932,8
3933,56
3934,87
3935,27
3936,41
3937,8
3938,150
3939,20
3940,24
3941,24
3942,51
3943,13
3944,30
3945,2
3946,28
3947,57
3948,5
3949,20
3950,60
3951,32
3952,11
3953,13
3954,13
3955,28
3956,24
3957,43
3958,26
3959,24
3960,9
3961,10
3962,16
3963,1
3964,147
3965,24
3966,22
3967,3
3968,12
3969,57
3970,1
3971,185
3972,56
3973,24
3974,26
3975,15
3976,59
3977,25
3978,17
3979,5
3980,33
3981,20
3982,17
3983,0
3984,72
3985,47
3986,7
3987,18
3988,17
3989,21
3990,15
3991,14
3992,16
3993,23
3994,71
3995,15
3996,9
3997,22
3998,17
3999,16
4000,45
4001,80
4002,36
4003,10
4004,50
4005,7
4006,21
4007,2
4008,17
4009,5
4010,15
4011,124
4012,3
4013,20
4014,39
4015,12
4016,22
4017,14
4018,23
4019,17
4020,9
4021,22
4022,0
4023,4
4024,13
4025,26
4026,0
4027,69
4028,46
4029,101
4030,116
4031,16
4032,23
4033,35
4034,22
4035,24
4036,5
4037,29
4038,9
4039,21
4040,932
4041,5
4042,4
4043,51
4044,24
4045,15
4046,13
4047,25
4048,37
4049,1
4050,12
4051,39
4052,40
4053,23
4054,8
4055,37
4056,12
4057,182
4058,14
4059,16
4060,8
4061,69
4062,20
4063,0
4064,19
4065,5
4066,8
4067,13
4068,7
4069,27
4070,15
4071,39
4072,8
4073,16
4074,24
4075,6
4076,38
4077,6
4078,2
4079,4
4080,24
4081,61
4082,5
4083,9
4084,24
4085,24
4086,72
4087,14
4088,3
4089,32
4090,33
4091,6
4092,34
4093,6
4094,271
4095,26
4096,4
4097,22
4098,13
4099,20
4100,60
4101,5
4102,18
4103,14
4104,61
4105,1
4106,11
4107,36
4108,58
4109,41
4110,54
4111,11
4112,1
4113,3
4114,26
4115,30
4116,14
4117,27
4118,0
4119,35
4120,8
4121,37
4122,22
4123,16
4124,16
4125,66
4126,64
4127,18
4128,30
4129,7
4130,26
4131,13
4132,69
4133,4
4134,35
4135,26
4136,73
4137,93
4138,5
4139,18
4140,73
4141,17
4142,24
4143,16
4144,15
4145,24
4146,71
4147,1
4148,8
4149,12
4150,41
4151,5
4152,5
4153,14
4154,88
4155,357
4156,11
4157,11
4158,43
4159,2
4160,31
4161,11
4162,77
4163,57
4164,18
4165,18
4166,1
4167,36
4168,22
4169,19
4170,58
4171,16
4172,48
4173,4
4174,17
4175,120
4176,1
4177,16
4178,162
4179,0
4180,118
4181,13
4182,22
4183,107
4184,40
4185,29
4186,19
4187,2
4188,74
4189,15
4190,1
4191,6
4192,38
4193,36
4194,161
4195,41
4196,5
4197,17
4198,4
4199,23
4200,20
4201,59
4202,15
4203,2
4204,45
4205,0
4206,27
4207,4
4208,29
4209,76
4210,5
4211,2
4212,11
4213,7
4214,14
4215,124
4216,30
4217,21
4218,8
4219,47
4220,20
4221,18
4222,37
4223,63
4224,9
4225,2
4226,5
4227,6
4228,0
4229,47
4230,10
4231,34
4232,42
4233,84
4234,57
4235,31
4236,26
4237,10
4238,10
4239,71
4240,25
4241,21
4242,13
4243,14
4244,25
4245,19
4246,10
4247,11
4248,17
4249,26
4250,15
4251,12
4252,8
4253,13
4254,20
4255,78
4256,20
4257,32
4258,42
4259,4
4260,18
4261,37
4262,10
4263,0
4264,95
4265,30
4266,30
4267,32
4268,53
4269,56
4270,0
4271,17
4272,14
4273,31
4274,61
4275,35
4276,13
4277,29
4278,16
4279,86
4280,31
4281,1
4282,58
4283,6
4284,72
4285,53
4286,11
4287,32
4288,4
4289,63
4290,140
4291,40
4292,31
4293,4
4294,5
4295,61
4296,2
4297,47
4298,12
4299,11
4300,30
4301,13
4302,12
4303,45
4304,258
4305,6
4306,8
4307,9
4308,31
4309,2
4310,2
4311,11
4312,15
4313,26
4314,19
4315,9
4316,14
4317,15
4318,1581
4319,6
4320,14
4321,135
4322,16
4323,14
4324,20
4325,13
4326,6
4327,24
4328,16
4329,12
4330,14
4331,11
4332,9
4333,17
4334,10
4335,70
4336,31
4337,9
4338,20
4339,26
4340,81
4341,41
4342,4
4343,24
4344,9
4345,0
4346,6
4347,82
4348,31
4349,4
4350,109
4351,109
4352,6
4353,25
4354,45
4355,14
4356,74
4357,22
4358,2
4359,6
4360,13
4361,10
4362,10
4363,10
4364,25
4365,82
4366,26
4367,7
4368,0
4369,35
4370,18
4371,23
4372,12
4373,7
4374,30
4375,22
4376,102
4377,151
4378,155
4379,11
4380,0
4381,2
4382,16
4383,15
4384,22
4385,62
4386,68
4387,17
4388,38
4389,0
4390,14
4391,17
4392,123
4393,81
4394,18
4395,10
4396,26
4397,18
4398,68
4399,27
4400,7
4401,47
4402,26
4403,15
4404,49
4405,42
4406,16
4407,24
4408,36
4409,10
4410,2
4411,37
4412,44
4413,25
4414,8
4415,28
4416,12
4417,3
4418,11
4419,19
4420,7
4421,29
4422,2
4423,47
4424,37
4425,0
4426,3
4427,8
4428,28
4429,27
4430,36
4431,7
4432,7
4433,39
4434,11
4435,10
4436,10
4437,5
4438,83
4439,17
4440,18
4441,6
4442,53
4443,24
4444,49
4445,29
4446,33
4447,2
4448,17
4449,79
4450,2
4451,3
4452,16
4453,17
4454,43
4455,8
4456,15
4457,25
4458,18
4459,2
4460,58
4461,18
4462,43
4463,41
4464,27
4465,58
4466,15
4467,22
4468,58
4469,39
4470,68
4471,20
4472,4
4473,27
4474,37
4475,8
4476,11
4477,15
4478,5
4479,14
4480,36
4481,125
4482,28
4483,49
4484,5
4485,615
4486,13
4487,0
4488,27
4489,17
4490,58
4491,54
4492,8
4493,22
4494,30
4495,20
4496,34
4497,37
4498,34
4499,25
4500,31
4501,21
4502,3
4503,9
4504,19
4505,16
4506,19
4507,9
4508,14
4509,18
4510,20
4511,2
4512,16
4513,37
4514,95
4515,24
4516,9
4517,244
4518,71
4519,47
4520,9
4521,67
4522,2
4523,91
4524,851
4525,67
4526,17
4527,2
4528,6
4529,7
4530,113
4531,55
4532,21
4533,29
4534,41
4535,17
4536,115
4537,178
4538,23
4539,1
4540,12
4541,18
4542,18
4543,34
4544,16
4545,15
4546,1
4547,19
4548,19
4549,50
4550,13
4551,12
4552,34
4553,67
4554,22
4555,61
4556,57
4557,10
4558,52
4559,32
4560,66
4561,27
4562,14
4563,4
4564,9
4565,52
4566,38
4567,35
4568,88
4569,10
4570,50
4571,29
4572,38
4573,30
4574,16
4575,16
4576,51
4577,29
4578,13
4579,13
4580,0
4581,81
4582,9
4583,9
4584,15
4585,14
4586,31
4587,8
4588,21
4589,374
4590,9
4591,32
4592,0
4593,12
4594,41
4595,14
4596,70
4597,5
4598,8
4599,26
4600,133
4601,11
4602,45
4603,17
4604,48
4605,18
4606,39
4607,50
4608,8
4609,46
4610,22
4611,11
4612,17
4613,64
4614,76
4615,39
4616,6
4617,0
4618,11
4619,78
4620,108
4621,14
4622,44
4623,21
4624,27
4625,50
4626,52
4627,24
4628,35
4629,30
4630,37
4631,16
4632,66
4633,9
4634,25
4635,8
4636,48
4637,16
4638,36
4639,6
4640,68
4641,8
4642,8
4643,25
4644,14
4645,9
4646,9
4647,3
4648,43
4649,25
4650,19
4651,23
4652,18
4653,38
4654,1
4655,39
4656,71
4657,3
4658,16
4659,45
4660,16
4661,47
4662,48
4663,16
4664,30
4665,6
4666,16
4667,40
4668,19
4669,13
4670,53
4671,16
4672,91
4673,16
4674,11
4675,20
4676,3
4677,2
4678,8
4679,10
4680,8
4681,13
4682,16
4683,41
4684,97
4685,43
4686,29
4687,9
4688,22
4689,97
4690,19
4691,17
4692,28
4693,10
4694,21
4695,28
4696,14
4697,28
4698,14
4699,15
4700,98
4701,69
4702,36
4703,37
4704,45
4705,46
4706,21
4707,128
4708,13
4709,31
4710,11
4711,31
4712,54
4713,2
4714,9
4715,53
4716,24
4717,69
4718,2
4719,67
4720,7
4721,39
4722,12
4723,15
4724,32
4725,15
4726,95
4727,46
4728,51
4729,47
4730,71
4731,2
4732,36
4733,40
4734,16
4735,9
4736,2
4737,244
4738,53
4739,25
4740,16
4741,99
4742,1
4743,68
4744,57
4745,30
4746,43
4747,2
4748,18
4749,32
4750,21
4751,9
4752,92
4753,2
4754,20
4755,7
4756,5
4757,30
4758,21
4759,18
4760,135
4761,41
4762,100
4763,60
4764,55
4765,13
4766,87
4767,76
4768,15
4769,13
4770,6
4771,28
4772,39
4773,73
4774,26
4775,10
4776,4
4777,6
4778,52
4779,15
4780,83
4781,12
4782,43
4783,24
4784,8
4785,16
4786,14
4787,14
4788,27
4789,33
4790,102
4791,6
4792,80
4793,2
4794,19
4795,33
4796,10
4797,52
4798,27
4799,32
4800,20
4801,27
4802,37
4803,8
4804,20
4805,61
4806,64
4807,117
4808,33
4809,3
4810,50
4811,17
4812,52
4813,6
4814,18
4815,60
4816,30
4817,6
4818,12
4819,19
4820,61
4821,49
4822,32
4823,39
4824,23
4825,20
4826,42
4827,2
4828,5
4829,16
4830,29
4831,26
4832,18
4833,4
4834,46
4835,22
4836,1
4837,26
4838,40
4839,61
4840,18
4841,51
4842,9
4843,46
4844,55
4845,48
4846,3
4847,20
4848,6
4849,32
4850,5
4851,32
4852,12
4853,15
4854,26
4855,11
4856,9
4857,40
4858,91
4859,4
4860,268
4861,57
4862,7
4863,24
4864,29
4865,20
4866,7
4867,5
4868,38
4869,35
4870,11
4871,0
4872,11
4873,24
4874,9
4875,77
4876,15
4877,4
4878,41
4879,31
4880,10
4881,11
4882,7
4883,24
4884,12
4885,4
4886,37
4887,66
4888,60
4889,29
4890,4
4891,73
4892,54
4893,39
4894,21
4895,103
4896,85
4897,70
4898,16
4899,52
4900,17
4901,8
4902,33
4903,8
4904,26
4905,2
4906,109
4907,6
4908,35
4909,7
4910,67
4911,26
4912,29
4913,4
4914,20
4915,67
4916,49
4917,5
4918,34
4919,35
4920,64
4921,18
4922,47
4923,6
4924,44
4925,1
4926,20
4927,189
4928,21
4929,13
4930,46
4931,67
4932,44
4933,4
4934,43
4935,30
4936,35
4937,9
4938,45
4939,1
4940,44
4941,156
4942,15
4943,35
4944,97
4945,18
4946,5
4947,7
4948,49
4949,94
4950,20
4951,33
4952,26
4953,62
4954,10
4955,71
4956,32
4957,40
4958,43
4959,11
4960,42
4961,26
4962,220
4963,12
4964,11
4965,20
4966,39
4967,46
4968,9
4969,15
4970,24
4971,31
4972,28
4973,22
4974,39
4975,24
4976,132
4977,5
4978,5
4979,37
4980,12
4981,101
4982,55
4983,54
4984,6
4985,64
4986,42
4987,18
4988,70
4989,34
4990,11
4991,2
4992,14
4993,79
4994,11
4995,20
4996,12
4997,21
4998,23
4999,7
5000,45
5001,32
5002,9
5003,6
5004,12
5005,67
5006,40
5007,15
5008,0
5009,4
5010,4
5011,39
5012,0
5013,12
5014,9
5015,34
5016,940
5017,47
5018,69
5019,62
5020,1
5021,52
5022,14
5023,5
5024,0
5025,76
5026,50
5027,76
5028,19
5029,17
5030,212
5031,12
5032,14
5033,17
5034,24
5035,51
5036,18
5037,22
5038,5
5039,44
5040,1
5041,22
5042,52
5043,36
5044,3
5045,11
5046,47
5047,4
5048,4
5049,95
5050,25
5051,102
5052,7
5053,3
5054,17
5055,49
5056,12
5057,9
5058,12
5059,26
5060,34
5061,79
5062,39
5063,6
5064,9
5065,9
5066,18
5067,10
5068,19
5069,126
5070,0
5071,21
5072,30
5073,50
5074,81
5075,5
5076,2
5077,32
5078,2
5079,27
5080,7
5081,126
5082,16
5083,106
5084,10
5085,7
5086,23
5087,5
5088,17
5089,12
5090,5
5091,60
5092,27
5093,21
5094,0
5095,22
5096,9
5097,33
5098,400
5099,36
5100,77
5101,21
5102,0
5103,36
5104,6
5105,55
5106,108
5107,69
5108,54
5109,35
5110,20
5111,75
5112,5
5113,57
5114,4
5115,34
5116,16
5117,16
5118,22
5119,49
5120,3
5121,0
5122,26
5123,12
5124,79
5125,93
5126,2
5127,16
5128,51
5129,28
5130,8
5131,11
5132,16
5133,29
5134,14
5135,73
5136,10
5137,31
5138,6
5139,18
5140,8
5141,62
5142,29
5143,36
5144,12
5145,23
5146,38
5147,19
5148,4
5149,51
5150,59
5151,24
5152,38
5153,52
5154,53
5155,19
5156,32
5157,53
5158,37
5159,33
5160,17
5161,27
5162,51
5163,16
5164,21
5165,20
5166,0
5167,9
5168,138
5169,181
5170,37
5171,8
5172,35
5173,1
5174,13
5175,28
5176,55
5177,85
5178,6
5179,12
5180,121
5181,356
5182,11
5183,30
5184,14
5185,2
5186,69
5187,34
5188,14
5189,5
5190,31
5191,17
5192,133
5193,124
5194,69
5195,16
5196,60
5197,14
5198,99
5199,5
5200,0
5201,1
5202,4
5203,289
5204,36
5205,56
5206,35
5207,76
5208,44
5209,28
5210,62
5211,7
5212,48
5213,25
5214,17
5215,5
5216,26
5217,20
5218,51
5219,35
5220,53
5221,13
5222,13
5223,55
5224,66
5225,61
5226,24
5227,7
5228,33
5229,3
5230,67
5231,77
5232,30
5233,38
5234,1
5235,36
5236,41
5237,28
5238,17
5239,19
5240,58
5241,14
5242,19
5243,43
5244,202
5245,41
5246,12
5247,11
5248,371
5249,57
5250,87
5251,6
5252,123
5253,5
5254,33
5255,462
5256,4
5257,58
5258,29
5259,21
5260,18
5261,6
5262,6
5263,21
5264,18
5265,22
5266,13
5267,29
5268,12
5269,33
5270,31
5271,25
5272,25
5273,57
5274,5
5275,70
5276,28
5277,59
5278,90
5279,3
5280,14
5281,38
5282,22
5283,110
5284,54
5285,33
5286,19
5287,17
5288,14
5289,70
5290,4
5291,11
5292,23
5293,33
5294,2
5295,17
5296,4
5297,20
5298,25
5299,28
5300,10
5301,28
5302,58
5303,18
5304,17
5305,5
5306,80
5307,9
5308,14
5309,45
5310,33
5311,1
5312,29
5313,12
5314,26
5315,54
5316,102
5317,49
5318,75
5319,6
5320,40
5321,37
5322,20
5323,19
5324,70
5325,27
5326,41
5327,13
5328,13
5329,71
5330,103
5331,29
5332,41
5333,28
5334,6
5335,14
5336,74
5337,15
5338,18
5339,31
5340,117
5341,33
5342,57
5343,9
5344,53
5345,34
5346,72
5347,6
5348,9
5349,27
5350,464
5351,87
5352,14
5353,3
5354,55
5355,32
5356,66
5357,6
5358,62
5359,39
5360,12
5361,9
5362,45
5363,6
5364,150
5365,2
5366,204
5367,20
5368,56
5369,33
5370,25
5371,7
5372,54
5373,84
5374,30
5375,9
5376,68
5377,7
5378,64
5379,30
5380,5
5381,10
5382,2
5383,20
5384,8
5385,19
5386,2
5387,37
5388,60
5389,44
5390,40
5391,35
5392,40
5393,34
5394,42
5395,72
5396,21
5397,59
5398,6
5399,33
5400,35
5401,673
5402,15
5403,42
5404,1
5405,98
5406,1
5407,29
5408,13
5409,30
5410,38
5411,10
5412,335
5413,87
5414,21
5415,32
5416,35
5417,35
5418,44
5419,31
5420,17
5421,13
5422,1
5423,10
5424,70
5425,63
5426,4
5427,144
5428,86
5429,53
5430,101
5431,6
5432,54
5433,12
5434,17
5435,14
5436,42
5437,67
5438,74
5439,29
5440,19
5441,89
5442,18
5443,6
5444,4
5445,11
5446,45
5447,29
5448,17
5449,11
5450,7
5451,28
5452,61
5453,29
5454,38
5455,21
5456,12
5457,16
5458,16
5459,4
5460,74
5461,36
5462,162
5463,40
5464,67
5465,21
5466,30
5467,1
5468,56
5469,55
5470,10
5471,107
5472,52
5473,33
5474,37
5475,49
5476,70
5477,155
5478,32
5479,56
5480,8
5481,106
5482,27
5483,29
5484,30
5485,12
5486,28
5487,47
5488,42
5489,44
5490,25
5491,3
5492,69
5493,28
5494,29
5495,12
5496,24
5497,39
5498,81
5499,36
5500,15
5501,21
5502,11
5503,44
5504,16
5505,174
5506,28
5507,57
5508,109
5509,7
5510,24
5511,37
5512,17
5513,44
5514,59
5515,12
5516,16
5517,13
5518,3
5519,17
5520,35
5521,30
5522,72
5523,343
5524,43
5525,33
5526,61
5527,13
5528,38
5529,68
5530,81
5531,28
5532,52
5533,5
5534,39
5535,5
5536,9
5537,70
5538,135
5539,17
5540,83
5541,3
5542,66
5543,0
5544,79
5545,18
5546,22
5547,24
5548,32
5549,10
5550,15
5551,95
5552,167
5553,25
5554,62
5555,10
5556,20
5557,35
5558,37
5559,29
5560,19
5561,3
5562,38
5563,99
5564,59
5565,4
5566,27
5567,4
5568,12
5569,7
5570,4
5571,48
5572,67
5573,27
5574,7
5575,211
5576,66
5577,130
5578,20
5579,22
5580,49
5581,149
5582,34
5583,17
5584,38
5585,38
5586,53
5587,52
5588,9
5589,61
5590,15
5591,21
5592,34
5593,6
5594,193
5595,63
5596,40
5597,87
5598,10
5599,56
5600,56
5601,34
5602,12
5603,18
5604,18
5605,36
5606,20
5607,18
5608,70
5609,31
5610,140
5611,41
5612,22
5613,54
5614,84
5615,47
5616,81
5617,51
5618,3
5619,23
5620,25
5621,28
5622,95
5623,15
5624,76
5625,123
5626,33
5627,34
5628,60
5629,7
5630,127
5631,33
5632,0
5633,25
5634,43
5635,64
5636,86
5637,30
5638,36
5639,49
5640,17
5641,12
5642,181
5643,12
5644,39
5645,3
5646,8
5647,9
5648,52
5649,83
5650,12
5651,25
5652,386
5653,17
5654,23
5655,16
5656,245
5657,236
5658,2
5659,0
5660,21
5661,67
5662,54
5663,32
5664,36
5665,4
5666,23
5667,10
5668,11
5669,2
5670,3
5671,12
5672,63
5673,56
5674,6
5675,44
5676,32
5677,7
5678,26
5679,22
5680,6
5681,17
5682,24
5683,21
5684,62
5685,13
5686,29
5687,10
5688,45
5689,103
5690,49
5691,38
5692,11
5693,15
5694,14
5695,29
5696,2
5697,62
5698,33
5699,90
5700,13
5701,22
5702,18
5703,56
5704,11
5705,9
5706,58
5707,5
5708,91
5709,35
5710,1
5711,20
5712,28
5713,9
5714,12
5715,15
5716,33
5717,44
5718,4
5719,16
5720,90
5721,167
5722,18
5723,102
5724,27
5725,4
5726,2
5727,59
5728,6
5729,12
5730,46
5731,117
5732,12
5733,29
5734,43
5735,39
5736,146
5737,20
5738,21
5739,13
5740,62
5741,67
5742,38
5743,38
5744,14
5745,30
5746,13
5747,41
5748,24
5749,15
5750,42
5751,47
5752,25
5753,21
5754,71
5755,13
5756,137
5757,4
5758,12
5759,47
5760,25
5761,111
5762,8
5763,85
5764,71
5765,18
5766,10
5767,217
5768,15
5769,11
5770,42
5771,44
5772,15
5773,13
5774,46
5775,28
5776,140
5777,63
5778,31
5779,78
5780,60
5781,1
5782,41
5783,51
5784,56
5785,23
5786,73
5787,43
5788,24
5789,39
5790,39
5791,23
5792,39
5793,51
5794,78
